0x700000 kSramChecksum
0xa8e743 kWreckedShipSpark_Sprmap_E743
0xa8e74f kWreckedShipSpark_Sprmap_E74F
0xa8e76a kWreckedShipSpark_Sprmap_E76A
0xa8e785 kWreckedShipSpark_Sprmap_E785
0xa8e79b kWreckedShipSpark_Sprmap_E79B
0xa8e7ac kBlueBrinstarFaceBlock_Palette
0xa8e80c kBlueBrinstarFaceBlock_Ilist_E80C
0xa8e81a kBlueBrinstarFaceBlock_Ilist_E81A
0xa8e828 kBlueBrinstarFaceBlock_Ilist_E828
0xa8e82e BlueBrinstarFaceBlock_Init
0xa8e86e BlueBrinstarFaceBlock_Func_1
0xa8e8ae BlueBrinstarFaceBlock_Main
0xa8e91c nullsub_261
0xa8e91d BlueBrinstarFaceBlock_Shot
0xa8e92c kBlueBrinstarFaceBlock_Sprmap_E92C
0xa8e942 kBlueBrinstarFaceBlock_Sprmap_E942
0xa8e958 kBlueBrinstarFaceBlock_Sprmap_E958
0xa8e96e kBlueBrinstarFaceBlock_Sprmap_E96E
0xa8e984 kBlueBrinstarFaceBlock_Sprmap_E984
0xa8e99a kKiHunter_Palette_0
0xa8e9ba kKiHunter_Palette_1
0xa8e9da kKiHunter_Palette_2
0xa8e9fa kKiHunter_Ilist_E9FA
0xa8ea08 kKiHunter_Ilist_EA08
0xa8ea24 kKiHunter_Ilist_EA24
0xa8ea32 kKiHunter_Ilist_EA32
0xa8ea4e kKiHunter_Ilist_EA4E
0xa8ea5e kKiHunter_Ilist_EA5E
0xa8ea6e kKiHunter_Ilist_EA6E
0xa8ea76 kKiHunter_Ilist_EA76
0xa8ea7e kKiHunter_Ilist_EA7E
0xa8ea84 kKiHunter_Ilist_EA84
0xa8ea8a kKiHunter_Ilist_EA8A
0xa8eaa6 kKiHunter_Ilist_EAA6
0xa8eac2 kKiHunter_Ilist_EAC2
0xa8eada kKiHunter_Ilist_EADA
0xa8eaf2 kKiHunter_Ilist_EAF2
0xa8eb02 kKiHunter_Ilist_EB02
0xa8eb10 kKiHunter_Ilist_EB10
0xa8eb20 kKiHunter_Ilist_EB20
0xa8eb2e kKiHunter_Sprmap_EB2E
0xa8eb58 kKiHunter_Sprmap_EB58
0xa8eb82 kKiHunter_Sprmap_EB82
0xa8ebac kKiHunter_Sprmap_EBAC
0xa8ebc2 kKiHunter_Sprmap_EBC2
0xa8ebce kKiHunter_Sprmap_EBCE
0xa8ebdf kKiHunter_Sprmap_EBDF
0xa8ebeb kKiHunter_Sprmap_EBEB
0xa8ebf7 kKiHunter_Sprmap_EBF7
0xa8ec21 kKiHunter_Sprmap_EC21
0xa8ec4b kKiHunter_Sprmap_EC4B
0xa8ec75 kKiHunter_Sprmap_EC75
0xa8ec8b kKiHunter_Sprmap_EC8B
0xa8ec97 kKiHunter_Sprmap_EC97
0xa8eca8 kKiHunter_Sprmap_ECA8
0xa8ecb4 kKiHunter_Sprmap_ECB4
0xa8ecc0 kKiHunter_Sprmap_ECC0
0xa8ecea kKiHunter_Sprmap_ECEA
0xa8ed14 kKiHunter_Sprmap_ED14
0xa8ed3e kKiHunter_Sprmap_ED3E
0xa8ed68 kKiHunter_Sprmap_ED68
0xa8ed92 kKiHunter_Sprmap_ED92
0xa8edbc kKiHunter_Sprmap_EDBC
0xa8ede6 kKiHunter_Sprmap_EDE6
0xa8ee10 kKiHunter_Sprmap_EE10
0xa8ee3a kKiHunter_Sprmap_EE3A
0xa8ee64 kKiHunter_Sprmap_EE64
0xa8ee8e kKiHunter_Sprmap_EE8E
0xa8eeb8 kKiHunter_Sprmap_EEB8
0xa8eee2 kKiHunter_Sprmap_EEE2
0xa8ef0c kKiHunter_Sprmap_EF0C
0xa8ef36 kKiHunter_Sprmap_EF36
0xa8ef60 kKiHunter_Sprmap_EF60
0xa8ef8a kKiHunter_Sprmap_EF8A
0xa8efb4 kKiHunter_Sprmap_EFB4
0xa8efde kKiHunter_Sprmap_EFDE
0xa8f00d kKiHunter_Sprmap_F00D
0xa8f03c kKiHunter_Sprmap_F03C
0xa8f06b kKiHunter_Sprmap_F06B
0xa8f09a kKiHunter_Sprmap_F09A
0xa8f0c4 kKiHunter_Sprmap_F0C4
0xa8f0f3 kKiHunter_Sprmap_F0F3
0xa8f122 kKiHunter_Sprmap_F122
0xa8f151 kKiHunter_Sprmap_F151
0xa8f188 KiHunter_Init
0xa8f214 KiHunterWings_Init
0xa8f25c KiHunter_Main
0xa8f262 KiHunterWings_Main
0xa8f268 KiHunter_Func_1
0xa8f3b8 KiHunter_Func_2
0xa8f4ed KiHunter_Func_3
0xa8f526 KiHunter_Instr_1
0xa8f55a KiHunter_Func_4
0xa8f58b KiHunter_Func_5
0xa8f5e3 nullsub_346
0xa8f5e4 KiHunter_Instr_2
0xa8f5f0 KiHunter_Func_6
0xa8f67f KiHunter_Instr_3
0xa8f68b KiHunter_Func_7
0xa8f6b3 KiHunter_Func_8
0xa8f6d2 KiHunter_Instr_4
0xa8f6d8 KiHunter_Instr_5
0xa8f6f3 KiHunter_Func_9
0xa8f700 nullsub_262
0xa8f701 KiHunter_Shot
0xa8f7cf KiHunter_Func_10
0xa8f7db KiHunter_Func_11
0xa8f851 KiHunter_Func_12
0xa8f87f KiHunter_Func_13
0xa8f8ad KiHunter_Func_14
0xa8f947 KiHunter_Func_15
0xa8f96a KiHunter_Func_16
0xa8f98d KiHunter_Func_17
0xa98000 Enemy_GrappleReact_NoInteract_A9
0xa98005 Enemy_GrappleReact_SamusLatchesOn_A9
0xa9800a Enemy_GrappleReact_KillEnemy_A9
0xa9800f Enemy_GrappleReact_CancelBeam_A9
0xa98014 Enemy_GrappleReact_SamusLatchesNoInvinc_A9
0xa98019 Enemy_GrappleReact_SamusLatchesParalyze_A9
0xa9801e Enemy_GrappleReact_HurtSamus_A9
0xa98023 Enemy_NormalTouchAI_A9
0xa98028 Enemy_NormalTouchAI_SkipDeathAnim_A9
0xa9802d Enemy_NormalShotAI_A9
0xa98032 Enemy_NormalShotAI_SkipSomeParts_A9
0xa98037 Enemy_NormalPowerBombAI_A9
0xa9803c Enemy_NormalPowerBombAI_SkipDeathAnim_A9
0xa98041 Enemy_NormalFrozenAI_A9
0xa98046 CreateADudShot_A9
0xa9804b nullsub_169_A9
0xa9804c nullsub_170_A9
0xa9804d kSpritemap_Nothing_A9
0xa9804f kExtendedSpritemap_Nothing_A9
0xa98059 word8059_A9
0xa98069 sub8069_A9
0xa9806b Enemy_SetAiPreInstr_A9
0xa98074 Enemy_ClearAiPreInstr_A9
0xa9807b nullsub_171_A9
0xa9807c EnemyInstr_StopScript_A9
0xa9808a EnemyInstr_Call_A9
0xa98097 loc8097_A9
0xa9809c EnemyInstr_CallWithArg_A9
0xa980ac loc80AC_A9
0xa980b5 EnemyInstr_CallFar_A9
0xa980cb loc80CB_A9
0xa980ce EnemyInstr_CallFarWithArg_A9
0xa980ea loc80EA_A9
0xa980ed EnemyInstr_Goto_A9
0xa980f2 EnemyInstr_GotoRel_A9
0xa98100 loc8100_A9
0xa98103 loc8103_A9
0xa98108 EnemyInstr_DecTimerAndGoto_A9
0xa98110 EnemyInstr_DecTimerAndGoto2_A9
0xa98118 EnemyInstr_DecTimerAndGotoRel_A9
0xa98123 EnemyInstr_SetTimer_A9
0xa9812c EnemyInstr_Skip2bytes_A9
0xa9812f EnemyInstr_Sleep_A9
0xa9813a EnemyInstr_WaitNframes_A9
0xa9814b EnemyInstr_CopyToVram_A9
0xa98173 EnemyInstr_EnableOffScreenProcessing_A9
0xa9817d EnemyInstr_DisableOffScreenProcessing_A9
0xa98187 kCommonEnemySpeeds_Linear_A9
0xa9838f kCommonEnemySpeeds_Quadratic_A9
0xa98687 MotherBrainsBody_Init
0xa98705 MotherBrainsBrain_Init
0xa9873e MotherBrainsBody_Hurt
0xa98763 MotherBrainsBody_UnpauseHook
0xa98785 nullsub_263
0xa98786 nullsub_264
0xa98787 MotherBrainsBody_Powerbomb
0xa9878b MotherBrainsBrain_Hurt
0xa987a2 MotherBrainsBrain_SetupBrainAndNeckToDraw
0xa987c9 MotherBrain_DrawBrainNeck_EnemyGfxDrawHook
0xa987d0 MotherBrainsBrain_SetupBrainToDraw
0xa987dd MotherBrainsBrain_GfxDrawHook
0xa987e1 MotherBrainsBody_FirstPhase_DoubleRet
0xa9881d MotherBrainBody_FakeDeath_Descent_0_Pause
0xa98829 MotherBrainBody_FakeDeath_Descent_1
0xa9884d MotherBrainBody_FakeDeath_Descent_2
0xa9886c MotherBrainBody_FakeDeath_Descent_3
0xa98884 MotherBrainBody_FakeDeath_Descent_4
0xa988b1 nullsub_319
0xa988b2 MotherBrainBody_FakeDeath_Descent_5
0xa988d3 MotherBrainBody_FakeDeath_Descent_6
0xa988dd MotherBrain_HandleFakeDeathExplosions
0xa98949 MotherBrainBody_0_Wait
0xa9896e MotherBrainBody_1_ClearBottomLeftTube
0xa98983 MotherBrainBody_2_SpawnTopRightTubeFalling
0xa989a0 MotherBrainBody_3_ClearCeilingBlock9
0xa989b5 MotherBrainBody_4_SpawnTopLeftTubeFalling
0xa989d2 MotherBrainBody_4_ClearCeilingBlock6
0xa989e7 MotherBrainBody_5_SpawnTubeFallingEnemy1
0xa989fa MotherBrainBody_6_ClearBottomRightTube
0xa98a0f MotherBrainBody_7_SpawnTubeFallingEnemy2
0xa98a22 MotherBrainBody_8_ClearBottomMiddleLeftTube
0xa98a37 MotherBrainBody_9_SpawnTopMiddleLeftFalling
0xa98a54 MotherBrainBody_10_ClearCeilingTubeColumn7
0xa98a69 MotherBrainBody_11_SpawnTopMiddleRightFalling
0xa98a86 MotherBrainBody_12_ClearCeilingTubeColumn8
0xa98a9b MotherBrainBody_13_SpawnTubeFallingEnemy3
0xa98aae MotherBrainBody_14_ClearBottomMiddleRightTube
0xa98ac3 MotherBrainBody_15_SpawnTubeFallingEnemy4
0xa98ad6 MotherBrainBody_16_ClearBottomMiddleTubes
0xa98ae4 nullsub_365
0xa98b35 MotherBrainsTubesFalling_Init
0xa98b85 MotherBrainsTubesFalling_Main
0xa98b88 MotherBrainsTubesFalling_Main_NonMain
0xa98b9d MotherBrainsTubesFalling_HandleSmoke
0xa98ba5 nullsub_320
0xa98ba6 MotherBrainsTubesFalling_Explode
0xa98bcb MotherBrainsTubesFalling_WaitToFall
0xa98bd6 MotherBrainsTubesFalling_Falling
0xa98c36 MotherBrainsTubesFalling_SpawnSmoke
0xa98c69 kKiHunter_Ilist_8C69
0xa98c6f kKiHunter_Ilist_8C6F
0xa98c75 kKiHunter_Ilist_8C75
0xa98c7b kKiHunter_Ilist_8C7B
0xa98c81 kKiHunter_Ilist_8C81
0xa98c87 MotherBrainBody_FakeDeath_Ascent_0_DrawBG1Row23
0xa98c9e MotherBrainBody_FakeDeath_Ascent_1_DrawBG1Row45
0xa98cb5 MotherBrainBody_FakeDeath_Ascent_2_DrawBG1Row67
0xa98ccc MotherBrainBody_FakeDeath_Ascent_3_DrawBG1Row89
0xa98ce3 MotherBrainBody_FakeDeath_Ascent_4_DrawBG1RowAB
0xa98cfa MotherBrainBody_FakeDeath_Ascent_5_DrawBG1RowCD
0xa98d11 MotherBrainBody_FakeDeath_Ascent_6_SetupPhase2Gfx
0xa98d49 MotherBrainBody_FakeDeath_Ascent_7_SetupPhase2Brain
0xa98d79 MotherBrainBody_FakeDeath_Ascent_8_Pause
0xa98d8b MotherBrainBody_FakeDeath_Ascent_9_PrepareRise
0xa98db4 MotherBrainBody_FakeDeath_Ascent_10_LoadLegTiles
0xa98dc3 MotherBrainBody_FakeDeath_Ascent_11_ContinuePause
0xa98dec MotherBrainBody_FakeDeath_Ascent_12_StartMusic
0xa98e4d MotherBrainBody_FakeDeath_Ascent_13_Raise
0xa98e95 MotherBrainBody_FakeDeath_Ascent_14_WaitForUncouching
0xa98e9b nullsub_354
0xa98eaa MotherBrainBody_FakeDeath_Ascent_15_TransitionFromGrey
0xa98ef5 MotherBrainBody_2ndphase_16_ShakeHeadMenacingly
0xa98f14 MotherBrainBody_2ndphase_17_BringHeadBackUp
0xa98f33 MotherBrainBody_2ndphase_18_FinishStretching
0xa98f45 nullsub_321
0xa98f46 MotherBrain_SpawnDustCloudsForAscent
0xa9903f MotherBrain_SetupNeckForFakeAscent
0xa99072 MotherBrain_HandleNeckLower
0xa99084 MotherBrain_HandleNeckLower_0
0xa99085 MotherBrain_HandleNeckLower_2_BobDown
0xa990a2 MotherBrain_HandleNeckLower_4_BobUp
0xa990cf MotherBrain_HandleNeckLower_6_Lower
0xa990ec MotherBrain_HandleNeckLower_8_Raise
0xa99109 MotherBrain_HandleNeckUpper
0xa9911b MotherBrain_HandleNeckUpper_0
0xa9911c MotherBrain_HandleNeckUpper_2_BobDown
0xa99151 MotherBrain_HandleNeckUpper_4_BobUp
0xa99176 MotherBrain_HandleNeckUpper_6_Lower
0xa99193 MotherBrain_HandleNeckUpper_8_Raise
0xa991b8 MotherBrain_HandleNeck
0xa992af MotherBrain_Func_1_DoubleRetTmp
0xa99303 MotherBrain_DrawNeck
0xa99357 MotherBrain_DrawBrain
0xa993cb MotherBrain_DrawNeckSegment
0xa993ee MotherBrain_AddSpritemapToOam
0xa99466 MotherBrain_CalculateRainbowBeamHdma
0xa99472 kMotherBrainsBrain_Palette
0xa99492 kMotherBrainPalette_0
0xa994b2 kMotherBrainPalette_1
0xa994d2 kMotherBrainPalette_2
0xa994f2 kMotherBrainPalette_3
0xa99512 kMotherBrainPalette_4
0xa99532 kMotherBrainPalette_5
0xa99552 MotherBrain_MoveBodyDownScrollLeft
0xa99579 MotherBrain_MoveBodyDown
0xa99599 MotherBrain_FootstepEffect
0xa995b6 MotherBrain_Instr_MoveBodyUp10Left4
0xa995c0 MotherBrain_Instr_MoveBodyUp16Left4
0xa995ca MotherBrain_Instr_MoveBodyUp12Right2
0xa995d4 UNUSED_sub_A995D4
0xa995de MotherBrain_Instr_MoveDown12Left4
0xa995e8 MotherBrain_Instr_MoveDown16Right2
0xa995f2 MotherBrain_Instr_MoveDown10Right2
0xa995fc MotherBrain_Instr_MoveUp2Right1
0xa9960c MotherBrain_Instr_MoveRight2
0xa9961c MotherBrain_Instr_MoveUp1
0xa99622 MotherBrain_Instr_MoveUp1Right3_Sfx
0xa99638 MotherBrain_Instr_Down2Right15
0xa99648 MotherBrain_Instr_Down4Right6
0xa99658 MotherBrain_Instr_Up4Left2
0xa99668 MotherBrain_Instr_Up2Left1_Sfx
0xa9967e MotherBrain_Instr_Up2Left1_Sfx2
0xa99694 MotherBrain_Instr_MoveLeft2
0xa996a4 MotherBrain_Instr_MoveDown1
0xa996aa MotherBrain_Instr_MoveDown1Left3
0xa996ba MotherBrain_Instr_MoveUp2Left15_Sfx
0xa996d0 MotherBrain_Instr_MoveUp4Left6
0xa996e0 MotherBrain_Instr_MoveDown4Right2
0xa996f0 MotherBrain_Instr_MoveDown2Right1
0xa99700 MotherBrain_Instr_SetPose_Standing
0xa99708 MotherBrain_Instr_SetPose_Walking
0xa99710 MotherBrain_Instr_SetPose_Crouched
0xa99718 MotherBrain_Instr_SetPose_CrouchedTrans
0xa99720 MotherBrain_Instr_SetPose_DeathBeamMode
0xa99728 MotherBrain_Instr_SetPose_LeaningDown
0xa99730 kMotherBrain_Ilist_9730
0xa9976a kMotherBrain_Ilist_976A
0xa997a4 kMotherBrain_Ilist_97A4
0xa997de kMotherBrain_Ilist_97DE
0xa99818 kMotherBrain_Ilist_9818
0xa99852 kMotherBrain_Ilist_9852
0xa9988c kMotherBrain_Ilist_988C
0xa998c6 kMotherBrain_Ilist_98C6
0xa99900 kMotherBrain_Ilist_9900
0xa9993a kMotherBrain_Ilist_993A
0xa99974 kMotherBrain_Ilist_9974
0xa999aa kMotherBrain_Ilist_99AA
0xa999c6 kMotherBrain_Ilist_99C6
0xa999e2 kMotherBrain_Ilist_99E2
0xa999f2 kMotherBrain_Ilist_99F2
0xa99a02 kMotherBrain_Ilist_9A02
0xa99a0a kMotherBrain_Ilist_9A0A
0xa99a26 kMotherBrain_Ilist_9A26
0xa99a42 kMotherBrain_Ilist_9A42
0xa99ac8 MotherBrain_Instr_SpawnEprojToOffset
0xa99aef MotherBrain_Instr_SpawnDeathBeamEproj
0xa99b05 MotherBrain_Instr_IncrBeamAttackPhase
0xa99b0f MotherBrain_Instr_Goto
0xa99b14 MotherBrain_Instr_EnableNeckMovementGoto
0xa99b20 MotherBrain_Instr_DisableNeckMovement
0xa99b28 MotherBrain_Instr_QueueSfx2
0xa99b32 MotherBrain_Instr_QueueSfx3
0xa99b3c MotherBrain_Instr_SpawnDroolEproj
0xa99b6d MotherBrain_Instr_SpawnPurpleBreath
0xa99b77 MotherBrain_Instr_SetMainShakeTimer50
0xa99b7f kMotherBrain_Ilist_9B7F
0xa99bb3 kMotherBrain_Ilist_9BB3
0xa99be7 kMotherBrain_Ilist_9BE7
0xa99c13 kMotherBrain_Ilist_9C13
0xa99c19 kMotherBrain_Ilist_9C19
0xa99c29 kMotherBrain_Ilist_9C29
0xa99c39 kMotherBrain_Ilist_9C39
0xa99c65 MotherBrain_Instr_GotoEitherOr
0xa99c77 kMotherBrain_Ilist_9C77
0xa99c7f kMotherBrain_Ilist_9C7F
0xa99c87 kMotherBrain_Ilist_9C87
0xa99cad MotherBrain_Instr_MaybeGoto
0xa99cb9 kMotherBrain_Ilist_9CB9
0xa99ce3 kMotherBrain_Ilist_9CE3
0xa99d0d MotherBrain_Instr_MaybeGoto2
0xa99d21 MotherBrain_Instr_Goto2
0xa99d24 nullsub_345
0xa99d25 kMotherBrain_Ilist_9D25
0xa99d3d kMotherBrain_Ilist_9D3D
0xa99d7f kMotherBrain_Ilist_9D7F
0xa99db1 kMotherBrain_Ilist_9DB1
0xa99dbb kMotherBrain_Ilist_9DBB
0xa99df7 MotherBrain_Instr_QueueShitroidAttackSfx
0xa99e29 MotherBrain_Instr_SpawnBlueRingEproj
0xa99e37 MotherBrain_Instr_AimRingsAtShitroid
0xa99e5b MotherBrain_Instr_AimRingsAtSamus
0xa99e77 MotherBrain_Instr_AimRings
0xa99ea3 MotherBrain_Instr_IncrShitroidAttackCtr
0xa99eb5 MotherBrain_Instr_SetShitroidAttackCtr0
0xa99ebd MotherBrain_Instr_SpawnBombEproj
0xa99ecc kMotherBrain_Ilist_9ECC
0xa99f00 kMotherBrain_Ilist_9F00
0xa99f34 kMotherBrain_Ilist_9F34
0xa99f46 MotherBrain_Instr_SpawnLaserEproj
0xa99f6c kMotherBrain_Ilist_9F6C
0xa99f84 MotherBrain_Instr_SpawnRainbowEproj
0xa99f8e MotherBrain_Instr_SetupFxForRainbowBeam
0xa99fa0 kMotherBrain_ExtSprmap_9FA0
0xa99fea kMotherBrain_ExtSprmap_9FEA
0xa9a03c kMotherBrain_ExtSprmap_A03C
0xa9a08e kMotherBrain_ExtSprmap_A08E
0xa9a0e0 kMotherBrain_ExtSprmap_A0E0
0xa9a12a kMotherBrain_ExtSprmap_A12A
0xa9a174 kMotherBrain_ExtSprmap_A174
0xa9a1be kMotherBrain_ExtSprmap_A1BE
0xa9a208 kMotherBrain_ExtSprmap_A208
0xa9a252 kMotherBrain_ExtSprmap_A252
0xa9a28c kMotherBrain_ExtSprmap_A28C
0xa9a2d6 kMotherBrain_ExtSprmap_A2D6
0xa9a320 kMotherBrain_ExtSprmap_A320
0xa9a32a kMotherBrain_ExtSprmap_A32A
0xa9a334 kMotherBrain_ExtSprmap_A334
0xa9a33e kMotherBrain_ExtSprmap_A33E
0xa9a348 kMotherBrain_ExtSprmap_A348
0xa9a352 kMotherBrain_ExtSprmap_A352
0xa9a35c kMotherBrain_ExtSprmap_A35C
0xa9a366 kMotherBrain_ExtSprmap_A366
0xa9a370 kMotherBrain_ExtSprmap_A370
0xa9a37a kMotherBrain_ExtSprmap_A37A
0xa9a384 kMotherBrain_ExtSprmap_A384
0xa9a3ce kMotherBrain_ExtSprmap_A3CE
0xa9a418 kMotherBrain_ExtSprmap_A418
0xa9a462 kMotherBrain_ExtSprmap_A462
0xa9a4ac kMotherBrain_Hitbox_A4AC
0xa9a4ba kMotherBrain_Hitbox_A4BA
0xa9a4c8 kMotherBrain_Hitbox_A4C8
0xa9a4ca kMotherBrain_Hitbox_A4CA
0xa9a4d8 kMotherBrain_Hitbox_A4D8
0xa9a4da kMotherBrain_Hitbox_A4DA
0xa9a4e8 kMotherBrain_Hitbox_A4E8
0xa9a504 kMotherBrain_Hitbox_A504
0xa9a51e kMotherBrain_Hitbox_A51E
0xa9a538 kMotherBrain_Hitbox_A538
0xa9a552 kMotherBrain_Hitbox_A552
0xa9a56c kMotherBrain_Hitbox_A56C
0xa9a586 kMotherBrain_Sprmap_A586
0xa9a5bf kMotherBrain_Sprmap_A5BF
0xa9a5f8 kMotherBrain_Sprmap_A5F8
0xa9a62c kMotherBrain_Sprmap_A62C
0xa9a660 kMotherBrain_Sprmap_A660
0xa9a694 kMotherBrain_Sprmap_A694
0xa9a69b kMotherBrain_Sprmap_A69B
0xa9a6d9 kMotherBrain_Sprmap_A6D9
0xa9a717 kMotherBrain_Sprmap_A717
0xa9a750 kMotherBrain_Sprmap_A750
0xa9a789 kMotherBrain_Sprmap_A789
0xa9a7c2 kMotherBrain_Sprmap_A7C2
0xa9a7f1 kMotherBrain_Sprmap_A7F1
0xa9a811 kMotherBrain_Sprmap_A811
0xa9a83b kMotherBrain_Sprmap_A83B
0xa9a85b kMotherBrain_Sprmap_A85B
0xa9a862 kMotherBrain_Sprmap_A862
0xa9a86e kMotherBrain_Sprmap_A86E
0xa9a87a kMotherBrain_Sprmap_A87A
0xa9a890 kMotherBrain_Sprmap_A890
0xa9a8a6 kMotherBrain_Sprmap_A8A6
0xa9a8d5 kMotherBrain_Sprmap_A8D5
0xa9a8f5 kMotherBrain_Sprmap_A8F5
0xa9a91f kMotherBrain_Sprmap_A91F
0xa9a93f kMotherBrain_Sprmap_A93F
0xa9a946 kMotherBrain_Sprmap_A946
0xa9a952 kMotherBrain_Sprmap_A952
0xa9a95e kMotherBrain_Sprmap_A95E
0xa9a974 kMotherBrain_Sprmap_A974
0xa9a98a kMotherBrain_BigSprmap_A98A
0xa9aa4e kMotherBrain_BigSprmap_AA4E
0xa9aaea kMotherBrain_BigSprmap_AAEA
0xa9ab70 kMotherBrain_BigSprmap_AB70
0xa9abf6 kMotherBrain_BigSprmap_ABF6
0xa9ac76 kMotherBrain_BigSprmap_AC76
0xa9ace4 kMotherBrain_BigSprmap_ACE4
0xa9ad3e kMotherBrain_Sprmap_AD3E
0xa9ad6d kMotherBrain_Sprmap_AD6D
0xa9ada1 kKiHunter_Sprmap_ADA1
0xa9add5 kKiHunter_Sprmap_ADD5
0xa9ae09 kKiHunter_Sprmap_AE09
0xa9ae33 kKiHunter_Sprmap_AE33
0xa9ae5d kKiHunter_Sprmap_AE5D
0xa9aee1 MotherBrain_Phase3_Death_0
0xa9af12 MotherBrain_Phase3_Death_1
0xa9af20 nullsub_322
0xa9af21 MotherBrain_Phase3_Death_2
0xa9af54 MotherBrain_Phase3_Death_3
0xa9af9d MotherBrain_Phase3_Death_4
0xa9afb6 MotherBrain_Phase3_Death_5
0xa9b012 nullsub_323
0xa9b013 MotherBrain_Phase3_Death_6
0xa9b022 MotherBrain_GenerateSmokyExplosions
0xa9b031 MotherBrain_GenerateMixedExplosions
0xa9b03e MotherBrain_GenerateExplosions
0xa9b115 MotherBrain_Phase3_Death_7
0xa9b12d MotherBrain_Phase3_Death_8
0xa9b15e MotherBrain_Phase3_Death_9
0xa9b172 nullsub_324
0xa9b173 MotherBrain_Phase3_Death_10
0xa9b189 MotherBrain_Phase3_Death_11
0xa9b1b8 MotherBrain_Phase3_Death_12
0xa9b1d5 MotherBrain_Phase3_Death_13
0xa9b211 MotherBrain_Phase3_Death_14_20framedelay
0xa9b223 MotherBrain_CorpseRottingFinished
0xa9b258 MotherBrain_Phase3_Death_15_LoadEscapeTimerTiles
0xa9b26d MotherBrain_Phase3_Death_16_StartEscape
0xa9b2d0 nullsub_325
0xa9b2d1 MotherBrain_Phase3_Death_17_SpawnTimeBomb
0xa9b2e3 MotherBrain_Phase3_Death_18_TypesZebesText
0xa9b2f9 MotherBrain_Phase3_Death_19_EscapeDoorExploding
0xa9b32a MotherBrain_Phase3_Death_20_BlowUpEscapeDoor
0xa9b33c MotherBrain_Phase3_Death_21_KeepEarthquakeGoing
0xa9b346 MotherBrain_GenerateEscapeDoorExploding
0xa9b3a3 MotherBrain_ExplodeEscapeDoor
0xa9b3b6 MotherBrain_SamusCollDetect
0xa9b455 MotherBrain_SamusCollDetectPart
0xa9b503 MotherBrainsBody_Shot
0xa9b507 MotherBrainsBrain_Shot
0xa9b562 MotherBrain_Phase23_ShotReaction
0xa9b58e MotherBrain_DetermineShotReactionType
0xa9b5a9 MotherBrain_Phase3_BeamShotReaction
0xa9b5c5 nullsub_47
0xa9b5c6 MotherBrainsBrain_Touch
0xa9b5e1 MotherBrain_HurtSamus
0xa9b605 MotherBrain_Body_Phase2_Thinking
0xa9b64b MotherBrain_Body_Phase2_TryAttack
0xa9b6e2 MotherBrain_Phase2_DecideAttackStrategy_DoubleRet
0xa9b764 MotherBrain_Phase2_Attack_Cooldown
0xa9b773 MotherBrain_Phase2_Attack_End
0xa9b781 MotherBrain_FiringBomb_DecideOnWalking
0xa9b7ab nullsub_326
0xa9b7ac MotherBrain_FiringBomb_WalkingBackwards
0xa9b7b7 MotherBrain_FiringBomb_DecideOnCrouching
0xa9b7c6 MotherBrain_FiringBomb_Crouch
0xa9b7cb MotherBrain_B7CB
0xa9b7e8 MotherBrain_FiringBomb_Fired
0xa9b7f8 MotherBrain_FiringBomb_Standup
0xa9b7fd MotherBrain_FiringBomb_Finish
0xa9b80d nullsub_327
0xa9b80e MotherBomb_FiringLaser_PositionHead
0xa9b839 MotherBomb_FiringLaser_PositionHeadSlowlyFire
0xa9b863 MotherBomb_FiringLaser_FinishAttack
0xa9b87d MotherBomb_FiringDeathBeam
0xa9b88f MotherBomb_FiringDeathBeam_0
0xa9b8b2 MotherBomb_FiringDeathBeam_1
0xa9b8c8 MotherBomb_FiringDeathBeam_2
0xa9b8c9 MotherBomb_FiringDeathBeam_3
0xa9b8eb MotherBomb_FiringRainbowBeam_0
0xa9b919 nullsub_328
0xa9b91a MotherBomb_FiringRainbowBeam_1_StartCharge
0xa9b92b MotherBomb_FiringRainbowBeam_2_RetractNeck
0xa9b93f MotherBomb_FiringRainbowBeam_3_Wait
0xa9b951 MotherBomb_FiringRainbowBeam_4_ExtendNeckDown
0xa9b975 MotherBomb_FiringRainbowBeam_5_StartFiring
0xa9b9e5 MotherBomb_FiringRainbowBeam_6_MoveSamusToWall
0xa9ba00 MotherBomb_FiringRainbowBeam_7_DelayFrame
0xa9ba27 MotherBomb_FiringRainbowBeam_8_StartDrainSamus
0xa9ba3c MotherBomb_FiringRainbowBeam_9_DrainingSamus
0xa9ba5e MotherBomb_FiringRainbowBeam_10_FinishFiringRainbow
0xa9bac3 nullsub_329
0xa9bac4 MotherBomb_FiringRainbowBeam_11_LetSamusFall
0xa9bad1 MotherBomb_FiringRainbowBeam_12_WaitForSamusHitGround
0xa9badd MotherBomb_FiringRainbowBeam_13_LowerHead
0xa9bb05 nullsub_330
0xa9bb06 MotherBomb_FiringRainbowBeam_14_DecideNextAction
0xa9bb2e MotherBrain_PlayRainbowBeamSfx
0xa9bb48 MotherBrain_WalkBackwardsSlowlyAndRetractHead
0xa9bb51 MotherBrain_RetractHead
0xa9bb6e MotherBrain_AimBeamAndIncrWidth
0xa9bb82 MotherBrain_AimBeam
0xa9bbb0 MotherBrain_CalculateRainbowBeamHdma_
0xa9bbb5 MotherBrain_MoveSamusTowardsWallDueToBeam
